* This is the BiomeMobWeight report file that is output every time the server starts.
* 
* Spawn Balance Utility (SBU) will use this file ONLY if it is renamed to BiomeMobWeight.csv.
* Lines starting with '*' are comments and ignored
* When this file is read, SBU writes summary information to the log file.
* 
1, none, deep_aether:aerglow_forest, MONSTER, alexsmobs:farseer, 30, 1, 1
34749, extreme_hills, terralith:volcanic_peaks, MONSTER, born_in_chaos_v1:decrepit_skeleton, 30, 1, 2
34750, extreme_hills, terralith:volcanic_peaks, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
34751, extreme_hills, terralith:volcanic_peaks, MONSTER, enemyexpansion:direwolf, 25, 1, 4
34752, extreme_hills, terralith:volcanic_peaks, MONSTER, born_in_chaos_v1:door_knight, 25, 1, 1
34753, extreme_hills, terralith:volcanic_peaks, MONSTER, born_in_chaos_v1:dread_hound, 17, 3, 5
34754, extreme_hills, terralith:volcanic_peaks, MONSTER, enemyexpansion:equestrian, 15, 1, 1
34755, extreme_hills, terralith:volcanic_peaks, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 15, 1, 2
34756, extreme_hills, terralith:volcanic_peaks, MONSTER, enemyexpansion:faller, 0, 1, 2
34757, extreme_hills, terralith:volcanic_peaks, MONSTER, earthtojavamobs:bouldering_zombie, 20, 2, 4
34758, extreme_hills, terralith:volcanic_peaks, MONSTER, undead_revamp2:invisiblebidy, 4, 1, 4
34759, extreme_hills, terralith:volcanic_peaks, MONSTER, undead_revamp2:invisiimmortal, 0, 0, 0
34760, extreme_hills, terralith:volcanic_peaks, MONSTER, born_in_chaos_v1:lifestealer, 5, 1, 1
34761, extreme_hills, terralith:volcanic_peaks, MONSTER, enemyexpansion:meature, 8, 1, 4
34762, extreme_hills, terralith:volcanic_peaks, MONSTER, born_in_chaos_v1:missioner, 5, 1, 1
34763, extreme_hills, terralith:volcanic_peaks, MONSTER, terra_entity:harpy, 20, 1, 2
34764, extreme_hills, terralith:volcanic_peaks, MONSTER, terra_entity:big_helmet_anger_bones, 20, 1, 1
34765, extreme_hills, terralith:volcanic_peaks, MONSTER, terra_entity:big_muscle_anger_bones, 20, 1, 1
34766, extreme_hills, terralith:volcanic_peaks, MONSTER, terra_entity:big_bones, 40, 1, 2
34767, extreme_hills, terralith:volcanic_peaks, MONSTER, terra_entity:short_bones, 40, 1, 2
34768, extreme_hills, terralith:volcanic_peaks, MONSTER, terra_entity:anger_bones, 40, 1, 2
34769, extreme_hills, terralith:volcanic_peaks, MONSTER, terra_entity:big_anger_bones, 30, 1, 2
34770, extreme_hills, terralith:volcanic_peaks, MONSTER, terra_entity:cursed_skull, 15, 1, 1
34771, extreme_hills, terralith:volcanic_peaks, MONSTER, terra_entity:dark_caster, 20, 1, 1
34772, extreme_hills, terralith:volcanic_peaks, MONSTER, born_in_chaos_v1:mother_spider, 8, 1, 1
34773, extreme_hills, terralith:volcanic_peaks, MONSTER, mowziesmobs:grottol, 2, 1, 1
34774, extreme_hills, terralith:volcanic_peaks, MONSTER, born_in_chaos_v1:mr_pumpkin, 15, 1, 3
34775, extreme_hills, terralith:volcanic_peaks, MONSTER, irons_spellbooks:necromancer, 20, 1, 1
34776, extreme_hills, terralith:volcanic_peaks, MONSTER, undead_revamp2:neocrorines, 0, 1, 3
34777, extreme_hills, terralith:volcanic_peaks, MONSTER, born_in_chaos_v1:nightmare_stalker, 0, 1, 1
34778, extreme_hills, terralith:volcanic_peaks, MONSTER, majruszsdifficulty:cursed_armor, 30, 1, 3
34779, extreme_hills, terralith:volcanic_peaks, MONSTER, majruszsdifficulty:illusioner, 8, 1, 1
34780, extreme_hills, terralith:volcanic_peaks, MONSTER, majruszsdifficulty:tank, 3, 1, 1
34781, extreme_hills, terralith:volcanic_peaks, MONSTER, bypowderandsteel:patroller, 40, 3, 4
34782, extreme_hills, terralith:volcanic_peaks, MONSTER, born_in_chaos_v1:phantom_creeper, 20, 1, 1
34783, extreme_hills, terralith:volcanic_peaks, MONSTER, born_in_chaos_v1:restless_spirit, 25, 1, 1
34784, extreme_hills, terralith:volcanic_peaks, MONSTER, bypowderandsteel:sabersentry, 30, 2, 4
34785, extreme_hills, terralith:volcanic_peaks, MONSTER, enemyexpansion:scorpion, 40, 1, 2
34786, extreme_hills, terralith:volcanic_peaks, MONSTER, born_in_chaos_v1:siamese_skeletons, 20, 1, 2
34787, extreme_hills, terralith:volcanic_peaks, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 4, 1, 1
34788, extreme_hills, terralith:volcanic_peaks, MONSTER, born_in_chaos_v1:skeleton_demoman, 10, 1, 1
34789, extreme_hills, terralith:volcanic_peaks, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
34790, extreme_hills, terralith:volcanic_peaks, MONSTER, undead_revamp2:slaveman, 0, 1, 1
34791, extreme_hills, terralith:volcanic_peaks, MONSTER, enemyexpansion:slugger, 20, 1, 1
34792, extreme_hills, terralith:volcanic_peaks, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 9, 2, 2
34793, extreme_hills, terralith:volcanic_peaks, MONSTER, born_in_chaos_v1:spirit_guide, 16, 1, 1
34794, extreme_hills, terralith:volcanic_peaks, MONSTER, born_in_chaos_v1:spiritof_chaos, 8, 1, 1
34795, extreme_hills, terralith:volcanic_peaks, MONSTER, enemyexpansion:sprinter, 25, 1, 1
34796, extreme_hills, terralith:volcanic_peaks, MONSTER, undead_revamp2:sucker, 0, 2, 3
34797, extreme_hills, terralith:volcanic_peaks, MONSTER, born_in_chaos_v1:supreme_bonescaller, 8, 1, 1
34798, extreme_hills, terralith:volcanic_peaks, MONSTER, born_in_chaos_v1:swarmer, 8, 1, 1
34799, extreme_hills, terralith:volcanic_peaks, MONSTER, enemyexpansion:tarantula, 30, 1, 1
34800, extreme_hills, terralith:volcanic_peaks, MONSTER, undead_revamp2:the_moonflower, 0, 4, 4
34801, extreme_hills, terralith:volcanic_peaks, MONSTER, undead_revamp2:thebeartamer, 0, 1, 1
34802, extreme_hills, terralith:volcanic_peaks, MONSTER, undead_revamp2:thebidy, 0, 3, 4
34803, extreme_hills, terralith:volcanic_peaks, MONSTER, undead_revamp2:thegliter, 0, 2, 4
34804, extreme_hills, terralith:volcanic_peaks, MONSTER, undead_revamp2:theheavy, 0, 1, 1
34805, extreme_hills, terralith:volcanic_peaks, MONSTER, undead_revamp2:thehorrors, 0, 1, 1
34806, extreme_hills, terralith:volcanic_peaks, MONSTER, undead_revamp2:thehorrorsdecoys, 0, 1, 2
34807, extreme_hills, terralith:volcanic_peaks, MONSTER, undead_revamp2:thehunter, 5, 2, 4
34808, extreme_hills, terralith:volcanic_peaks, MONSTER, undead_revamp2:theordure, 0, 1, 1
34809, extreme_hills, terralith:volcanic_peaks, MONSTER, undead_revamp2:thepregnant, 0, 1, 1
34810, extreme_hills, terralith:volcanic_peaks, MONSTER, undead_revamp2:therod, 0, 1, 2
34811, extreme_hills, terralith:volcanic_peaks, MONSTER, undead_revamp2:theskeeper, 10, 1, 1
34812, extreme_hills, terralith:volcanic_peaks, MONSTER, undead_revamp2:thesmoker, 10, 1, 2
34813, extreme_hills, terralith:volcanic_peaks, MONSTER, undead_revamp2:thesomnolence, 0, 3, 8
34814, extreme_hills, terralith:volcanic_peaks, MONSTER, undead_revamp2:thespectre, 5, 1, 2
34815, extreme_hills, terralith:volcanic_peaks, MONSTER, undead_revamp2:thespitter, 0, 1, 1
34816, extreme_hills, terralith:volcanic_peaks, MONSTER, undead_revamp2:theswarmer, 0, 1, 1
34817, extreme_hills, terralith:volcanic_peaks, MONSTER, undead_revamp2:thewolf, 0, 1, 2
34818, extreme_hills, terralith:volcanic_peaks, MONSTER, enemyexpansion:troll, 8, 1, 1
34819, extreme_hills, terralith:volcanic_peaks, MONSTER, enemyexpansion:vampflyer, 10, 1, 1
34820, extreme_hills, terralith:volcanic_peaks, MONSTER, enemyexpansion:vampire, 13, 1, 1
34821, extreme_hills, terralith:volcanic_peaks, MONSTER, born_in_chaos_v1:zombie_bruiser, 20, 1, 1
34822, extreme_hills, terralith:volcanic_peaks, MONSTER, born_in_chaos_v1:zombie_clown, 20, 1, 1
34823, extreme_hills, terralith:volcanic_peaks, MONSTER, born_in_chaos_v1:zombie_fisherman, 30, 1, 1
34824, extreme_hills, terralith:volcanic_peaks, MONSTER, born_in_chaos_v1:zombie_lumberjack, 25, 1, 1
34825, extreme_hills, terralith:volcanic_peaks, CREATURE, tameablebeasts:tameable_penguin, 50, 7, 15
34826, extreme_hills, terralith:volcanic_peaks, CREATURE, alexsmobs:sunbird, 5, 1, 1
34827, extreme_hills, terralith:volcanic_peaks, CREATURE, quark:shiba, 40, 1, 3
34828, extreme_hills, terralith:volcanic_peaks, CREATURE, minecraft:pig, 40, 1, 2
34829, extreme_hills, terralith:volcanic_peaks, CREATURE, earthtojavamobs:gold_crested_chicken, 10, 2, 4
34830, extreme_hills, terralith:volcanic_peaks, CREATURE, earthtojavamobs:stormy_chicken, 10, 2, 4
34831, extreme_hills, terralith:volcanic_peaks, CREATURE, earthtojavamobs:albino_cow, 8, 2, 4
34832, extreme_hills, terralith:volcanic_peaks, CREATURE, earthtojavamobs:ashen_cow, 8, 2, 4
34833, extreme_hills, terralith:volcanic_peaks, CREATURE, earthtojavamobs:cookie_cow, 8, 2, 4
34834, extreme_hills, terralith:volcanic_peaks, CREATURE, earthtojavamobs:dairy_cow, 8, 2, 4
34835, extreme_hills, terralith:volcanic_peaks, CREATURE, earthtojavamobs:pinto_cow, 8, 2, 4
34836, extreme_hills, terralith:volcanic_peaks, CREATURE, earthtojavamobs:mottled_pig, 10, 2, 4
34837, extreme_hills, terralith:volcanic_peaks, CREATURE, earthtojavamobs:piebald_pig, 10, 2, 4
34838, extreme_hills, terralith:volcanic_peaks, CREATURE, earthtojavamobs:bold_striped_rabbit, 8, 2, 4
34839, extreme_hills, terralith:volcanic_peaks, CREATURE, earthtojavamobs:flecked_sheep, 12, 2, 4
34840, extreme_hills, terralith:volcanic_peaks, CREATURE, earthtojavamobs:patched_sheep, 12, 2, 4
34841, extreme_hills, terralith:volcanic_peaks, CREATURE, earthtojavamobs:rocky_sheep, 12, 2, 4
34842, extreme_hills, terralith:volcanic_peaks, CREATURE, earthtojavamobs:horned_sheep, 12, 2, 4
34843, extreme_hills, terralith:volcanic_peaks, CREATURE, earthtojavamobs:inky_sheep, 12, 2, 4
34844, extreme_hills, terralith:volcanic_peaks, CREATURE, minecraft:pig, 2, 1, 1
34845, extreme_hills, terralith:volcanic_peaks, CREATURE, minecraft:pig, 30, 1, 1
34846, extreme_hills, terralith:volcanic_peaks, CREATURE, alshanex_familiars:mage_pet, 2, 1, 1
34847, extreme_hills, terralith:volcanic_peaks, CREATURE, born_in_chaos_v1:thornshell_crab, 8, 1, 1
34848, extreme_hills, terralith:volcanic_peaks, CREATURE, minecraft:pig, 15, 1, 1
34849, extreme_hills, terralith:volcanic_peaks, AMBIENT, minecraft:bat, 10, 8, 8
34850, extreme_hills, terralith:volcanic_peaks, AMBIENT, alexsmobs:fly, 1, 2, 3
34851, extreme_hills, terralith:volcanic_peaks, AMBIENT, alexsmobs:cockroach, 4, 5, 5
34852, extreme_hills, terralith:volcanic_peaks, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
34853, extreme_hills, terralith:volcanic_peaks, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 0, 0, 0
34854, extreme_hills, terralith:volcanic_peaks, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 0, 0, 0
34855, extreme_hills, terralith:volcanic_peaks, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 2, 1, 1
34856, extreme_hills, terralith:volcanic_peaks, WATER_AMBIENT, aquaculture:bluegill, 2, 1, 1
34857, extreme_hills, terralith:volcanic_peaks, WATER_AMBIENT, aquaculture:carp, 1, 1, 1
34858, extreme_hills, terralith:volcanic_peaks, WATER_AMBIENT, aquaculture:catfish, 1, 1, 1
34859, extreme_hills, terralith:volcanic_peaks, WATER_AMBIENT, aquaculture:gar, 1, 1, 1
34860, extreme_hills, terralith:volcanic_peaks, WATER_AMBIENT, aquaculture:minnow, 1, 1, 1
34861, extreme_hills, terralith:volcanic_peaks, rascals, friendsandfoes:rascal, 8, 1, 1
34862, ocean, minecraft:warm_ocean, MONSTER, minecraft:drowned, 5, 1, 1
34863, ocean, minecraft:warm_ocean, MONSTER, minecraft:spider, 65, 3, 4
34864, ocean, minecraft:warm_ocean, MONSTER, minecraft:zombie, 65, 4, 4
34865, ocean, minecraft:warm_ocean, MONSTER, minecraft:zombie_villager, 5, 1, 1
34866, ocean, minecraft:warm_ocean, MONSTER, minecraft:skeleton, 65, 4, 4
34867, ocean, minecraft:warm_ocean, MONSTER, minecraft:slime, 70, 4, 4
34868, ocean, minecraft:warm_ocean, MONSTER, minecraft:enderman, 5, 1, 4
34869, ocean, minecraft:warm_ocean, MONSTER, minecraft:witch, 5, 1, 1
34870, ocean, minecraft:warm_ocean, MONSTER, savage_and_ravage:skeleton_villager, 5, 1, 1
34871, ocean, minecraft:warm_ocean, MONSTER, alexsmobs:farseer, 30, 1, 1
34872, ocean, minecraft:warm_ocean, MONSTER, born_in_chaos_v1:baby_skeleton, 18, 1, 2
34873, ocean, minecraft:warm_ocean, MONSTER, born_in_chaos_v1:baby_spider, 15, 3, 5
34874, ocean, minecraft:warm_ocean, MONSTER, born_in_chaos_v1:barrel_zombie, 20, 1, 1
34875, ocean, minecraft:warm_ocean, MONSTER, undead_revamp2:bigsucker, 0, 1, 3
34876, ocean, minecraft:warm_ocean, MONSTER, quark:stoneling, 60, 1, 1
34877, ocean, minecraft:warm_ocean, MONSTER, quark:toretoise, 65, 2, 4
34878, ocean, minecraft:warm_ocean, MONSTER, bypowderandsteel:blastersentry, 30, 2, 4
34879, ocean, minecraft:warm_ocean, MONSTER, born_in_chaos_v1:bloody_gadfly, 15, 1, 1
34880, ocean, minecraft:warm_ocean, MONSTER, undead_revamp2:bomber, 7, 1, 2
34881, ocean, minecraft:warm_ocean, MONSTER, born_in_chaos_v1:bonescaller, 11, 1, 1
34882, ocean, minecraft:warm_ocean, MONSTER, cataclysm:deepling, 2, 1, 1
34883, ocean, minecraft:warm_ocean, MONSTER, cataclysm:deepling_angler, 2, 1, 1
34884, ocean, minecraft:warm_ocean, MONSTER, cataclysm:deepling_brute, 1, 1, 1
34885, ocean, minecraft:warm_ocean, MONSTER, cataclysm:deepling_priest, 1, 1, 1
34886, ocean, minecraft:warm_ocean, MONSTER, cataclysm:deepling_warlock, 1, 1, 1
34887, ocean, minecraft:warm_ocean, MONSTER, cataclysm:coral_golem, 1, 1, 1
34888, ocean, minecraft:warm_ocean, MONSTER, creeperoverhaul:cave_creeper, 65, 2, 2
34889, ocean, minecraft:warm_ocean, MONSTER, born_in_chaos_v1:corpse_fly, 0, 1, 3
34890, ocean, minecraft:warm_ocean, MONSTER, enemyexpansion:crawler, 0, 1, 1
34891, ocean, minecraft:warm_ocean, MONSTER, born_in_chaos_v1:dark_vortex, 20, 1, 1
34892, ocean, minecraft:warm_ocean, MONSTER, born_in_chaos_v1:decaying_zombie, 30, 1, 2
34893, ocean, minecraft:warm_ocean, MONSTER, born_in_chaos_v1:decrepit_skeleton, 30, 1, 2
34894, ocean, minecraft:warm_ocean, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
34895, ocean, minecraft:warm_ocean, MONSTER, enemyexpansion:direwolf, 25, 1, 4
34896, ocean, minecraft:warm_ocean, MONSTER, born_in_chaos_v1:door_knight, 25, 1, 1
34897, ocean, minecraft:warm_ocean, MONSTER, born_in_chaos_v1:dread_hound, 17, 3, 5
34898, ocean, minecraft:warm_ocean, MONSTER, enemyexpansion:equestrian, 15, 1, 1
34899, ocean, minecraft:warm_ocean, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 15, 1, 2
34900, ocean, minecraft:warm_ocean, MONSTER, enemyexpansion:faller, 0, 1, 2
34901, ocean, minecraft:warm_ocean, MONSTER, undead_revamp2:invisiblebidy, 4, 1, 4
34902, ocean, minecraft:warm_ocean, MONSTER, undead_revamp2:invisiimmortal, 0, 0, 0
34903, ocean, minecraft:warm_ocean, MONSTER, born_in_chaos_v1:lifestealer, 5, 1, 1
34904, ocean, minecraft:warm_ocean, MONSTER, enemyexpansion:meature, 8, 1, 4
34905, ocean, minecraft:warm_ocean, MONSTER, born_in_chaos_v1:missioner, 5, 1, 1
34906, ocean, minecraft:warm_ocean, MONSTER, terra_entity:harpy, 20, 1, 2
34907, ocean, minecraft:warm_ocean, MONSTER, terra_entity:big_helmet_anger_bones, 20, 1, 1
34908, ocean, minecraft:warm_ocean, MONSTER, terra_entity:big_muscle_anger_bones, 20, 1, 1
34909, ocean, minecraft:warm_ocean, MONSTER, terra_entity:big_bones, 40, 1, 2
34910, ocean, minecraft:warm_ocean, MONSTER, terra_entity:short_bones, 40, 1, 2
34911, ocean, minecraft:warm_ocean, MONSTER, terra_entity:anger_bones, 40, 1, 2
34912, ocean, minecraft:warm_ocean, MONSTER, terra_entity:big_anger_bones, 30, 1, 2
34913, ocean, minecraft:warm_ocean, MONSTER, terra_entity:cursed_skull, 15, 1, 1
34914, ocean, minecraft:warm_ocean, MONSTER, terra_entity:dark_caster, 20, 1, 1
34915, ocean, minecraft:warm_ocean, MONSTER, born_in_chaos_v1:mother_spider, 8, 1, 1
34916, ocean, minecraft:warm_ocean, MONSTER, mowziesmobs:grottol, 2, 1, 1
34917, ocean, minecraft:warm_ocean, MONSTER, born_in_chaos_v1:mr_pumpkin, 15, 1, 3
34918, ocean, minecraft:warm_ocean, MONSTER, irons_spellbooks:necromancer, 20, 1, 1
34919, ocean, minecraft:warm_ocean, MONSTER, undead_revamp2:neocrorines, 0, 1, 3
34920, ocean, minecraft:warm_ocean, MONSTER, born_in_chaos_v1:nightmare_stalker, 0, 1, 1
34921, ocean, minecraft:warm_ocean, MONSTER, creeperoverhaul:ocean_creeper, 1, 1, 1
34922, ocean, minecraft:warm_ocean, MONSTER, majruszsdifficulty:cursed_armor, 30, 1, 3
34923, ocean, minecraft:warm_ocean, MONSTER, majruszsdifficulty:illusioner, 8, 1, 1
34924, ocean, minecraft:warm_ocean, MONSTER, majruszsdifficulty:tank, 3, 1, 1
34925, ocean, minecraft:warm_ocean, MONSTER, born_in_chaos_v1:phantom_creeper, 20, 1, 1
34926, ocean, minecraft:warm_ocean, MONSTER, born_in_chaos_v1:restless_spirit, 25, 1, 1
34927, ocean, minecraft:warm_ocean, MONSTER, bypowderandsteel:sabersentry, 30, 2, 4
34928, ocean, minecraft:warm_ocean, MONSTER, enemyexpansion:scorpion, 40, 1, 2
34929, ocean, minecraft:warm_ocean, MONSTER, born_in_chaos_v1:siamese_skeletons, 20, 1, 2
34930, ocean, minecraft:warm_ocean, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 4, 1, 1
34931, ocean, minecraft:warm_ocean, MONSTER, born_in_chaos_v1:skeleton_demoman, 10, 1, 1
34932, ocean, minecraft:warm_ocean, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
34933, ocean, minecraft:warm_ocean, MONSTER, undead_revamp2:slaveman, 0, 1, 1
34934, ocean, minecraft:warm_ocean, MONSTER, enemyexpansion:slugger, 20, 1, 1
34935, ocean, minecraft:warm_ocean, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 9, 2, 2
34936, ocean, minecraft:warm_ocean, MONSTER, born_in_chaos_v1:spirit_guide, 16, 1, 1
34937, ocean, minecraft:warm_ocean, MONSTER, born_in_chaos_v1:spiritof_chaos, 8, 1, 1
34938, ocean, minecraft:warm_ocean, MONSTER, enemyexpansion:sprinter, 25, 1, 1
34939, ocean, minecraft:warm_ocean, MONSTER, undead_revamp2:sucker, 0, 2, 3
34940, ocean, minecraft:warm_ocean, MONSTER, bypowderandsteel:sunken_pirate, 5, 1, 2
34941, ocean, minecraft:warm_ocean, MONSTER, born_in_chaos_v1:supreme_bonescaller, 8, 1, 1
34942, ocean, minecraft:warm_ocean, MONSTER, born_in_chaos_v1:swarmer, 8, 1, 1
34943, ocean, minecraft:warm_ocean, MONSTER, undead_revamp2:the_moonflower, 0, 4, 4
34944, ocean, minecraft:warm_ocean, MONSTER, undead_revamp2:thebeartamer, 0, 1, 1
34945, ocean, minecraft:warm_ocean, MONSTER, undead_revamp2:thebidy, 0, 3, 4
34946, ocean, minecraft:warm_ocean, MONSTER, undead_revamp2:thegliter, 0, 2, 4
34947, ocean, minecraft:warm_ocean, MONSTER, undead_revamp2:theheavy, 0, 1, 1
34948, ocean, minecraft:warm_ocean, MONSTER, undead_revamp2:thehorrors, 0, 1, 1
34949, ocean, minecraft:warm_ocean, MONSTER, undead_revamp2:thehorrorsdecoys, 0, 1, 2
34950, ocean, minecraft:warm_ocean, MONSTER, undead_revamp2:thehunter, 5, 2, 4
34951, ocean, minecraft:warm_ocean, MONSTER, undead_revamp2:theordure, 0, 1, 1
34952, ocean, minecraft:warm_ocean, MONSTER, undead_revamp2:thepregnant, 0, 1, 1
34953, ocean, minecraft:warm_ocean, MONSTER, undead_revamp2:therod, 0, 1, 2
34954, ocean, minecraft:warm_ocean, MONSTER, undead_revamp2:theskeeper, 10, 1, 1
34955, ocean, minecraft:warm_ocean, MONSTER, undead_revamp2:thesmoker, 10, 1, 2
34956, ocean, minecraft:warm_ocean, MONSTER, undead_revamp2:thesomnolence, 0, 3, 8
34957, ocean, minecraft:warm_ocean, MONSTER, undead_revamp2:thespectre, 5, 1, 2
34958, ocean, minecraft:warm_ocean, MONSTER, undead_revamp2:thespitter, 0, 1, 1
34959, ocean, minecraft:warm_ocean, MONSTER, undead_revamp2:theswarmer, 0, 1, 1
34960, ocean, minecraft:warm_ocean, MONSTER, undead_revamp2:thewolf, 0, 1, 2
34961, ocean, minecraft:warm_ocean, MONSTER, enemyexpansion:troll, 8, 1, 1
34962, ocean, minecraft:warm_ocean, MONSTER, enemyexpansion:vampflyer, 10, 1, 1
34963, ocean, minecraft:warm_ocean, MONSTER, born_in_chaos_v1:zombie_bruiser, 20, 1, 1
34964, ocean, minecraft:warm_ocean, MONSTER, born_in_chaos_v1:zombie_clown, 20, 1, 1
34965, ocean, minecraft:warm_ocean, MONSTER, born_in_chaos_v1:zombie_fisherman, 30, 1, 1
34966, ocean, minecraft:warm_ocean, MONSTER, born_in_chaos_v1:zombie_lumberjack, 25, 1, 1
34967, ocean, minecraft:warm_ocean, CREATURE, tameablebeasts:tameable_penguin, 50, 7, 15
34968, ocean, minecraft:warm_ocean, CREATURE, minecraft:pig, 15, 1, 1
34969, ocean, minecraft:warm_ocean, CREATURE, minecraft:pig, 40, 1, 2
34970, ocean, minecraft:warm_ocean, CREATURE, minecraft:pig, 30, 1, 1
34971, ocean, minecraft:warm_ocean, CREATURE, born_in_chaos_v1:thornshell_crab, 8, 1, 1
34972, ocean, minecraft:warm_ocean, CREATURE, minecraft:pig, 15, 1, 1
34973, ocean, minecraft:warm_ocean, AMBIENT, minecraft:bat, 10, 8, 8
